CODIGO_MESA|DESCRIPCION|CODIGO_PAIS|NOMBRE_PAIS|CODIGO_DEPARTAMENTO|NOMBRE_DEPARTAMENTO|CODIGO_PROVINCIA|NOMBRE_PROVINCIA|CODIGO_SECCION|NOMBRE_MUNICIPIO|CODIGO_LOCALIDAD|NOMBRE_LOCALIDAD|CODIGO_RECINTO|NOMBRE_RECINTO|NUMERO_MESA|INSCRITOS_HABILITADOS|J.A. LLALLA.L.P.|MAS-IPSP|VOTO_VALIDO|VOTO_BLANCO|VOTO_NULO|VOTO_EMITIDO|VOTO_VALIDO_SISTEMA|VOTO_EMITIDO_SISTEMA
2080887|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|1|Chulumani|463|Huancane|2648|Unidad Educativa Huancane|1|220|90|73|163|1|22|186|163|186
2080897|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|1|Chulumani|463|Huancane|2648|Unidad Educativa Huancane|2|220|104|65|169|5|6|180|169|180
2080907|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|1|Chulumani|463|Huancane|2648|Unidad Educativa Huancane|3|220|80|82|162|3|5|170|162|170
2080917|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|1|Chulumani|463|Huancane|2648|Unidad Educativa Huancane|4|220|113|61|174|0|3|177|174|177
2080927|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|1|Chulumani|463|Huancane|2648|Unidad Educativa Huancane|5|220|95|68|163|1|8|172|163|172
2080937|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|1|Chulumani|463|Huancane|2648|Unidad Educativa Huancane|6|220|107|74|181|0|5|186|181|186
2080947|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|1|Chulumani|463|Huancane|2648|Unidad Educativa Huancane|7|220|108|62|170|1|4|175|170|175
2080957|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|1|Chulumani|463|Huancane|2648|Unidad Educativa Huancane|8|220|100|70|170|1|2|173|170|173
2080967|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|1|Chulumani|463|Huancane|2648|Unidad Educativa Huancane|9|214|113|59|172|1|5|178|172|178
2080977|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|1|Chulumani|464|Ocobaya|2649|Colegio Gral. Armando Escobar Uria|1|220|145|25|170|1|7|178|170|178
2080987|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|1|Chulumani|464|Ocobaya|2649|Colegio Gral. Armando Escobar Uria|2|220|162|21|183|0|1|184|183|184
2080997|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|1|Chulumani|464|Ocobaya|2649|Colegio Gral. Armando Escobar Uria|3|220|133|39|172|0|1|173|172|173
2081007|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|1|Chulumani|464|Ocobaya|2649|Colegio Gral. Armando Escobar Uria|4|78|57|8|65|0|1|66|65|66
2081017|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|1|Chulumani|465|Villa Asunta Cutusuma|26171|Colegio Técnico Humanístico Cutusuma|1|220|116|59|175|0|9|184|175|184
2081027|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|1|Chulumani|465|Villa Asunta Cutusuma|26171|Colegio Técnico Humanístico Cutusuma|2|220|119|68|187|2|6|195|187|195
2081037|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|1|Chulumani|465|Villa Asunta Cutusuma|26171|Colegio Técnico Humanístico Cutusuma|3|104|52|33|85|0|1|86|85|86
2081047|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|1|Chulumani|3417|Colopampa|1|Esc. Colopampa|1|182|98|44|142|0|6|148|142|148
2081057|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|466|Irupana|2652|U. E. Agustin Aspiazu|1|220|116|49|165|2|18|185|165|185
2081067|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|466|Irupana|2652|U. E. Agustin Aspiazu|2|220|114|56|170|0|7|177|170|177
2081077|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|466|Irupana|2652|U. E. Agustin Aspiazu|3|220|98|66|164|1|12|177|164|177
2081087|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|466|Irupana|2652|U. E. Agustin Aspiazu|4|220|106|54|160|2|12|174|160|174
2081097|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|466|Irupana|2652|U. E. Agustin Aspiazu|5|220|94|45|139|0|38|177|139|177
2081107|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|466|Irupana|2652|U. E. Agustin Aspiazu|6|220|124|44|168|0|7|175|168|175
2081117|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|466|Irupana|2652|U. E. Agustin Aspiazu|7|220|109|52|161|1|13|175|161|175
2081127|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|466|Irupana|2652|U. E. Agustin Aspiazu|8|220|134|31|165|0|9|174|165|174
2081137|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|466|Irupana|2652|U. E. Agustin Aspiazu|9|220|111|47|158|2|3|163|158|163
2081147|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|466|Irupana|2652|U. E. Agustin Aspiazu|10|220|94|73|167|1|10|178|167|178
2081157|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|466|Irupana|2652|U. E. Agustin Aspiazu|11|220|106|52|158|1|6|165|158|165
2081167|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|466|Irupana|2652|U. E. Agustin Aspiazu|12|220|112|46|158|1|10|169|158|169
2081177|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|466|Irupana|2652|U. E. Agustin Aspiazu|13|220|109|49|158|2|10|170|158|170
2081187|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|466|Irupana|2652|U. E. Agustin Aspiazu|14|220|113|55|168|1|12|181|168|181
2081197|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|466|Irupana|2652|U. E. Agustin Aspiazu|15|220|121|44|165|2|7|174|165|174
2081207|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|466|Irupana|2652|U. E. Agustin Aspiazu|16|220|125|42|167|1|5|173|167|173
2081217|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|466|Irupana|2652|U. E. Agustin Aspiazu|17|220|120|40|160|2|6|168|160|168
2081227|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|466|Irupana|2652|U. E. Agustin Aspiazu|18|119|53|33|86|1|6|93|86|93
2081237|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|467|La Plazuela|2709|Esc. Central La Plazuela|1|220|106|61|167|0|3|170|167|170
2081247|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|467|La Plazuela|2709|Esc. Central La Plazuela|2|178|94|48|142|1|4|147|142|147
2081257|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|468|Tableria|2708|Esc. T.C. Rafael Pabon|1|220|79|71|150|0|17|167|150|167
2081267|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|468|Tableria|2708|Esc. T.C. Rafael Pabon|2|40|14|19|33|0|3|36|33|36
2081277|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|469|Chicaloma|2652|U.E. Chicaloma|1|220|162|23|185|1|3|189|185|189
2081287|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|469|Chicaloma|2652|U.E. Chicaloma|2|220|143|34|177|2|8|187|177|187
2081297|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|469|Chicaloma|2652|U.E. Chicaloma|3|220|135|31|166|0|11|177|166|177
2081307|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|469|Chicaloma|2652|U.E. Chicaloma|4|220|179|21|200|0|6|206|200|206
2081317|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|469|Chicaloma|2652|U.E. Chicaloma|5|26|14|5|19|0|4|23|19|23
2081327|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|470|Lambate|2712|Plaza 25 de Julio|1|220|72|91|163|1|8|172|163|172
2081337|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|470|Lambate|2712|Plaza 25 de Julio|2|220|58|100|158|1|14|173|158|173
2081347|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|470|Lambate|2712|Plaza 25 de Julio|3|220|47|114|161|1|7|169|161|169
2081357|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|470|Lambate|2712|Plaza 25 de Julio|4|224|60|112|172|0|11|183|172|183
2081367|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|472|Tres Ríos|2654|Colegio Tte.Cnl. Rafael Pabon|1|220|66|98|164|0|14|178|164|178
2081377|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|472|Tres Ríos|2654|Colegio Tte.Cnl. Rafael Pabon|2|220|69|105|174|4|7|185|174|185
2081387|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|472|Tres Ríos|2654|Colegio Tte.Cnl. Rafael Pabon|3|220|53|101|154|5|15|174|154|174
2081397|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|472|Tres Ríos|2654|Colegio Tte.Cnl. Rafael Pabon|4|220|82|104|186|1|8|195|186|195
2081407|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|472|Tres Ríos|2654|Colegio Tte.Cnl. Rafael Pabon|5|220|64|104|168|1|5|174|168|174
2081417|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|472|Tres Ríos|2654|Colegio Tte.Cnl. Rafael Pabon|6|220|69|119|188|1|8|197|188|197
2081427|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|472|Tres Ríos|2654|Colegio Tte.Cnl. Rafael Pabon|7|145|51|60|111|3|1|115|111|115
2081437|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|473|Pariguaya|2655|Col. Nucleo Rosario|1|220|61|102|163|1|10|174|163|174
2081447|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|473|Pariguaya|2655|Col. Nucleo Rosario|2|85|29|45|74|0|2|76|74|76
2081457|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|474|Laza|2656|Esc. Victor Centellas|1|220|113|69|182|1|3|186|182|186
2081467|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|474|Laza|2656|Esc. Victor Centellas|2|159|85|35|120|1|5|126|120|126
2081477|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|475|Taca|2657|Unidad Educativa Taca|1|220|14|156|170|1|12|183|170|183
2081487|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|475|Taca|2657|Unidad Educativa Taca|2|188|26|118|144|0|9|153|144|153
2081497|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|476|Victorio  Lanza|2658|Esc. Victorio Lanza|1|220|132|59|191|0|0|191|191|191
2081507|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|476|Victorio  Lanza|2658|Esc. Victorio Lanza|2|220|121|67|188|0|2|190|188|190
2081517|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|476|Victorio  Lanza|2658|Esc. Victorio Lanza|3|63|26|26|52|0|2|54|52|54
2081527|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|3310|Unión Huiri|26163|U.E. Unión Huiri|1|220|118|73|191|3|5|199|191|199
2081537|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|3310|Unión Huiri|26163|U.E. Unión Huiri|2|220|109|78|187|3|4|194|187|194
2081547|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|3310|Unión Huiri|26163|U.E. Unión Huiri|3|220|87|78|165|0|33|198|165|198
2081557|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|3310|Unión Huiri|26163|U.E. Unión Huiri|4|92|49|30|79|3|2|84|79|84
2081567|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|3825|Siquiljara|1|U.E. Siquiljara|1|62|37|13|50|1|5|56|50|56
2081577|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|3827|Isquircani|1|U.E. Nucleo Alejandro Perez|1|239|72|119|191|0|11|202|191|202
2081587|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|3828|Curihuati|1|U.E. Curihuati|1|220|113|68|181|2|7|190|181|190
2081597|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|3828|Curihuati|1|U.E. Curihuati|2|27|10|8|18|0|3|21|18|21
2081607|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|4177|Lejna|25609|U.E. Lejna|1|226|158|38|196|0|5|201|196|201
2081617|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|4178|Totoral|25610|U.E. Totoral|1|220|51|111|162|4|7|173|162|173
2081627|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|4178|Totoral|25610|U.E. Totoral|2|220|42|88|130|2|8|140|130|140
2081637|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|4178|Totoral|25610|U.E. Totoral|3|220|50|108|158|1|2|161|158|161
2081647|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|2|Irupana|4178|Totoral|25610|U.E. Totoral|4|204|36|108|144|1|12|157|144|157
2081657|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|3|Yanacachi|477|Yanacachi|2659|Unidad Educ. Felix Ernesto Moscoso|1|220|96|64|160|2|8|170|160|170
2081667|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|3|Yanacachi|477|Yanacachi|2659|Unidad Educ. Felix Ernesto Moscoso|2|220|115|47|162|2|11|175|162|175
2081677|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|3|Yanacachi|477|Yanacachi|2659|Unidad Educ. Felix Ernesto Moscoso|3|220|94|72|166|0|9|175|166|175
2081687|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|3|Yanacachi|477|Yanacachi|2659|Unidad Educ. Felix Ernesto Moscoso|4|220|98|70|168|0|5|173|168|173
2081697|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|3|Yanacachi|477|Yanacachi|2659|Unidad Educ. Felix Ernesto Moscoso|5|231|100|63|163|0|11|174|163|174
2081707|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|3|Yanacachi|478|La Chojlla|659|Esc. Eduardo Avaroa|1|220|118|72|190|0|6|196|190|196
2081717|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|3|Yanacachi|478|La Chojlla|659|Esc. Eduardo Avaroa|2|220|84|90|174|0|14|188|174|188
2081727|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|3|Yanacachi|478|La Chojlla|659|Esc. Eduardo Avaroa|3|213|96|68|164|1|4|169|164|169
2081737|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|3|Yanacachi|479|Villa Aspiazu|2696|Agencia Cantonal|1|220|101|41|142|0|8|150|142|150
2081747|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|3|Yanacachi|479|Villa Aspiazu|2696|Agencia Cantonal|2|56|21|13|34|0|5|39|34|39
2081757|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|3|Yanacachi|480|Puente Villa|2660|Escuela Puente Villa|1|220|122|55|177|1|4|182|177|182
2081767|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|3|Yanacachi|480|Puente Villa|2660|Escuela Puente Villa|2|220|101|62|163|1|5|169|163|169
2081777|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|3|Yanacachi|480|Puente Villa|2660|Escuela Puente Villa|3|219|119|37|156|0|11|167|156|167
2081787|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|3|Yanacachi|480|Puente Villa|2660|Escuela Puente Villa|4|90|47|19|66|0|2|68|66|68
2081797|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|481|Palos Blancos|2661|Esc. Unid Edu. Palos Blancos|1|220|74|82|156|0|9|165|156|165
2081807|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|481|Palos Blancos|2661|Esc. Unid Edu. Palos Blancos|2|220|61|76|137|0|11|148|137|148
2081817|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|481|Palos Blancos|2661|Esc. Unid Edu. Palos Blancos|3|219|68|89|157|1|7|165|157|165
2081827|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|481|Palos Blancos|2661|Esc. Unid Edu. Palos Blancos|4|220|64|95|159|3|6|168|159|168
2081837|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|481|Palos Blancos|2661|Esc. Unid Edu. Palos Blancos|5|220|72|83|155|1|9|165|155|165
2081847|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|481|Palos Blancos|2661|Esc. Unid Edu. Palos Blancos|6|220|54|101|155|2|6|163|155|163
2081857|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|481|Palos Blancos|2661|Esc. Unid Edu. Palos Blancos|7|220|65|84|149|5|12|166|149|166
2081867|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|481|Palos Blancos|2661|Esc. Unid Edu. Palos Blancos|8|220|53|80|133|2|13|148|133|148
2081877|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|481|Palos Blancos|2661|Esc. Unid Edu. Palos Blancos|9|220|68|86|154|1|18|173|154|173
2081887|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|481|Palos Blancos|2661|Esc. Unid Edu. Palos Blancos|10|219|74|82|156|2|2|160|156|160
2081897|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|481|Palos Blancos|2661|Esc. Unid Edu. Palos Blancos|11|220|63|88|151|1|3|155|151|155
2081907|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|481|Palos Blancos|2661|Esc. Unid Edu. Palos Blancos|12|219|82|79|161|2|3|166|161|166
2081917|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|481|Palos Blancos|2661|Esc. Unid Edu. Palos Blancos|13|220|57|95|152|1|9|162|152|162
2081927|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|481|Palos Blancos|2661|Esc. Unid Edu. Palos Blancos|14|220|71|82|153|1|7|161|153|161
2081937|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|481|Palos Blancos|2661|Esc. Unid Edu. Palos Blancos|15|220|69|77|146|4|12|162|146|162
2081947|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|481|Palos Blancos|2661|Esc. Unid Edu. Palos Blancos|16|220|89|78|167|0|7|174|167|174
2081957|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|481|Palos Blancos|2661|Esc. Unid Edu. Palos Blancos|17|220|64|80|144|2|10|156|144|156
2081967|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|481|Palos Blancos|2661|Esc. Unid Edu. Palos Blancos|18|220|62|56|118|1|38|157|118|157
2081977|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|481|Palos Blancos|2661|Esc. Unid Edu. Palos Blancos|19|220|75|86|161|3|6|170|161|170
2081987|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|481|Palos Blancos|2661|Esc. Unid Edu. Palos Blancos|20|220|73|75|148|1|7|156|148|156
2081997|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|481|Palos Blancos|2661|Esc. Unid Edu. Palos Blancos|21|220|77|72|149|3|14|166|149|166
2082007|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|481|Palos Blancos|2661|Esc. Unid Edu. Palos Blancos|22|220|64|78|142|4|6|152|142|152
2082017|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|481|Palos Blancos|2661|Esc. Unid Edu. Palos Blancos|23|220|75|82|157|0|14|171|157|171
2082027|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|481|Palos Blancos|2661|Esc. Unid Edu. Palos Blancos|24|187|64|71|135|0|4|139|135|139
2082037|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|482|Popoy|2700|Escuela Unidad Educativa Popoy|1|220|40|124|164|0|7|171|164|171
2082047|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|482|Popoy|2700|Escuela Unidad Educativa Popoy|2|220|40|127|167|1|3|171|167|171
2082057|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|482|Popoy|2700|Escuela Unidad Educativa Popoy|3|220|43|122|165|2|6|173|165|173
2082067|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|482|Popoy|2700|Escuela Unidad Educativa Popoy|4|22|4|13|17|0|1|18|17|18
2082077|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|483|San Miguel de Huachi|2663|Esc. San Miguel de Huachi|1|220|40|105|145|1|10|156|145|156
2082087|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|483|San Miguel de Huachi|2663|Esc. San Miguel de Huachi|2|220|47|101|148|1|10|159|148|159
2082097|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|483|San Miguel de Huachi|2663|Esc. San Miguel de Huachi|3|220|71|85|156|2|10|168|156|168
2082107|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|483|San Miguel de Huachi|2663|Esc. San Miguel de Huachi|4|63|20|21|41|2|1|44|41|44
2082117|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|484|Covendo|2664|Esc. Franz Tamayo|1|220|46|105|151|2|10|163|151|163
2082127|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|484|Covendo|2664|Esc. Franz Tamayo|2|220|71|91|162|2|12|176|162|176
2082137|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|484|Covendo|2664|Esc. Franz Tamayo|3|167|38|82|120|4|13|137|120|137
2082147|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|485|Remolino|663|Esc. Remolinos|1|215|42|124|166|1|11|178|166|178
2082157|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|486|Sapecho|2665|Esc. Central Sapecho|1|220|46|127|173|0|5|178|173|178
2082167|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|486|Sapecho|2665|Esc. Central Sapecho|2|220|47|100|147|4|22|173|147|173
2082177|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|486|Sapecho|2665|Esc. Central Sapecho|3|220|47|100|147|4|16|167|147|167
2082187|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|486|Sapecho|2665|Esc. Central Sapecho|4|220|46|114|160|2|7|169|160|169
2082197|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|486|Sapecho|2665|Esc. Central Sapecho|5|220|41|107|148|3|12|163|148|163
2082207|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|486|Sapecho|2665|Esc. Central Sapecho|6|84|23|36|59|0|2|61|59|61
2082217|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|487|Santa Ana de Mosetenes|2666|Esc. Santa Ana De Mosetenes|1|220|31|131|162|4|13|179|162|179
2082227|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|487|Santa Ana de Mosetenes|2666|Esc. Santa Ana De Mosetenes|2|220|33|130|163|7|9|179|163|179
2082237|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|487|Santa Ana de Mosetenes|2666|Esc. Santa Ana De Mosetenes|3|219|23|139|162|3|2|167|162|167
2082247|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|487|Santa Ana de Mosetenes|2666|Esc. Santa Ana De Mosetenes|4|92|15|58|73|1|2|76|73|76
2082257|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|488|Mapurichuqui|666|Esc. Mapurichuqui|1|124|17|81|98|1|4|103|98|103
2082267|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|490|Tucupi|25731|U.E. Tucupi|1|220|46|120|166|2|1|169|166|169
2082277|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|490|Tucupi|25731|U.E. Tucupi|2|216|40|99|139|6|7|152|139|152
2082287|GOBERNADOR(A)|32|Bolivia|2|La Paz|11|Sud Yungas|4|Palos Blancos|491|Sillar|2707|Colegio Gral. Juan Jose Torrez|1|220|22|124|146|3|15|164|146|164
