CODIGO_MESA|DESCRIPCION|CODIGO_PAIS|NOMBRE_PAIS|CODIGO_DEPARTAMENTO|NOMBRE_DEPARTAMENTO|CODIGO_PROVINCIA|NOMBRE_PROVINCIA|CODIGO_SECCION|NOMBRE_MUNICIPIO|CODIGO_LOCALIDAD|NOMBRE_LOCALIDAD|CODIGO_RECINTO|NOMBRE_RECINTO|NUMERO_MESA|INSCRITOS_HABILITADOS|CST|MAS-IPSP|VOTO_VALIDO|VOTO_BLANCO|VOTO_NULO|VOTO_EMITIDO|VOTO_VALIDO_SISTEMA|VOTO_EMITIDO_SISTEMA
1001467|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30009|Coliseo San José (Temporal)|3|220|132|39|171|3|3|177|171|177
1001477|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30009|Coliseo San José (Temporal)|4|238|154|41|195|1|2|198|195|198
1001487|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|124|Kinder Echeverria|1|219|136|26|162|0|7|169|162|169
1001497|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|124|Kinder Echeverria|2|218|133|31|164|1|5|170|164|170
1001507|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|124|Kinder Echeverria|3|217|135|32|167|4|5|176|167|176
1001517|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|124|Kinder Echeverria|4|220|139|32|171|0|4|175|171|175
1001527|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|124|Kinder Echeverria|5|166|113|22|135|1|3|139|135|139
1001537|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|210|Esc. Josefina Goytia|1|220|132|45|177|1|7|185|177|185
1001547|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|210|Esc. Josefina Goytia|2|220|124|48|172|0|6|178|172|178
1001557|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|210|Esc. Josefina Goytia|3|220|124|46|170|2|4|176|170|176
1001567|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|210|Esc. Josefina Goytia|4|220|130|46|176|0|11|187|176|187
1001577|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|210|Esc. Josefina Goytia|5|220|123|52|175|0|3|178|175|178
1001587|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|210|Esc. Josefina Goytia|6|220|123|55|178|1|4|183|178|183
1001597|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|210|Esc. Josefina Goytia|7|220|131|36|167|1|8|176|167|176
1001607|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|210|Esc. Josefina Goytia|8|220|120|58|178|0|8|186|178|186
1001617|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|210|Esc. Josefina Goytia|9|207|124|48|172|0|4|176|172|176
1001627|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|222|Col. Cardenal Maurer|1|220|120|40|160|1|4|165|160|165
1001637|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|222|Col. Cardenal Maurer|2|220|144|19|163|3|7|173|163|173
1001647|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|222|Col. Cardenal Maurer|3|219|131|33|164|2|6|172|164|172
1001657|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|222|Col. Cardenal Maurer|4|220|131|31|162|0|3|165|162|165
1001667|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|222|Col. Cardenal Maurer|5|218|126|34|160|1|2|163|160|163
1001677|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|222|Col. Cardenal Maurer|6|220|143|28|171|1|6|178|171|178
1001687|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|222|Col. Cardenal Maurer|7|220|147|27|174|0|6|180|174|180
1001697|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|222|Col. Cardenal Maurer|8|219|130|39|169|1|5|175|169|175
1001707|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|222|Col. Cardenal Maurer|9|219|136|29|165|3|8|176|165|176
1001717|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|222|Col. Cardenal Maurer|10|156|92|15|107|3|2|112|107|112
1001727|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|225|Salon Multifuncional America|1|55|26|15|41|1|2|44|41|44
1001737|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25029|(Cárcel) Cárcel Pública|1|220|67|94|161|1|7|169|161|169
1001747|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25029|(Cárcel) Cárcel Pública|2|219|72|74|146|2|6|154|146|154
1001757|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25029|(Cárcel) Cárcel Pública|3|31|16|7|23|0|0|23|23|23
1001767|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30004|Campo Deportivo zona América (Temporal)|1|220|119|58|177|1|5|183|177|183
1001777|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30004|Campo Deportivo zona América (Temporal)|2|220|109|61|170|1|3|174|170|174
1001787|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30004|Campo Deportivo zona América (Temporal)|3|220|120|50|170|1|9|180|170|180
1001797|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30004|Campo Deportivo zona América (Temporal)|4|218|122|48|170|0|10|180|170|180
1001807|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30004|Campo Deportivo zona América (Temporal)|5|220|109|56|165|2|10|177|165|177
1001817|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30004|Campo Deportivo zona América (Temporal)|6|220|118|48|166|1|10|177|166|177
1001827|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30004|Campo Deportivo zona América (Temporal)|7|219|121|56|177|0|6|183|177|183
1001837|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30004|Campo Deportivo zona América (Temporal)|8|80|51|17|68|1|2|71|68|71
1001847|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|211|Esc. Aniceto Arce|1|220|112|48|160|0|5|165|160|165
1001857|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|211|Esc. Aniceto Arce|2|220|120|45|165|0|1|166|165|166
1001867|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|211|Esc. Aniceto Arce|3|220|128|42|170|0|11|181|170|181
1001877|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|211|Esc. Aniceto Arce|4|219|103|53|156|2|7|165|156|165
1001887|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|211|Esc. Aniceto Arce|5|220|109|47|156|0|11|167|156|167
1001897|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|211|Esc. Aniceto Arce|6|220|91|67|158|1|7|166|158|166
1001907|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|211|Esc. Aniceto Arce|7|220|119|42|161|1|11|173|161|173
1001917|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|211|Esc. Aniceto Arce|8|218|100|55|155|2|12|169|155|169
1001927|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|211|Esc. Aniceto Arce|9|220|113|44|157|0|8|165|157|165
1001937|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|211|Esc. Aniceto Arce|10|220|94|67|161|4|11|176|161|176
1001947|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|211|Esc. Aniceto Arce|11|219|117|47|164|1|6|171|164|171
1001957|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|211|Esc. Aniceto Arce|12|220|87|55|142|3|7|152|142|152
1001967|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|211|Esc. Aniceto Arce|13|220|90|68|158|2|8|168|158|168
1001977|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|211|Esc. Aniceto Arce|14|220|99|57|156|0|2|158|156|158
1001987|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|211|Esc. Aniceto Arce|15|220|97|60|157|1|5|163|157|163
1001997|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|211|Esc. Aniceto Arce|16|220|118|37|155|1|3|159|155|159
1002007|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|211|Esc. Aniceto Arce|17|220|93|63|156|0|4|160|156|160
1002017|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|211|Esc. Aniceto Arce|18|220|110|55|165|1|7|173|165|173
1002027|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|211|Esc. Aniceto Arce|19|131|76|25|101|0|1|102|101|102
1002037|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25028|Salon Multifuncional La Hoyada|1|26|16|6|22|0|0|22|22|22
1002047|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25568|U.E. San Roque Nivel Inicial|1|220|143|32|175|0|6|181|175|181
1002057|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25568|U.E. San Roque Nivel Inicial|2|220|141|31|172|0|4|176|172|176
1002067|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25568|U.E. San Roque Nivel Inicial|3|220|147|40|187|2|4|193|187|193
1002077|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25568|U.E. San Roque Nivel Inicial|4|220|136|46|182|2|4|188|182|188
1002087|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25568|U.E. San Roque Nivel Inicial|5|220|144|38|182|2|4|188|182|188
1002097|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25568|U.E. San Roque Nivel Inicial|6|220|134|41|175|0|4|179|175|179
1002107|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25568|U.E. San Roque Nivel Inicial|7|219|145|34|179|0|1|180|179|180
1002117|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25568|U.E. San Roque Nivel Inicial|8|21|10|5|15|0|0|15|15|15
1002127|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30003|Campo Deportivo zona La Hoyada (Temporal)|1|220|132|44|176|0|4|180|176|180
1002137|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30003|Campo Deportivo zona La Hoyada (Temporal)|2|220|129|50|179|0|3|182|179|182
1002147|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30003|Campo Deportivo zona La Hoyada (Temporal)|3|220|128|38|166|6|4|176|166|176
1002157|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30003|Campo Deportivo zona La Hoyada (Temporal)|4|220|138|45|183|3|2|188|183|188
1002167|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30003|Campo Deportivo zona La Hoyada (Temporal)|5|59|32|11|43|1|2|46|43|46
1002177|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30010|Kinder Aniceto Arce (Temporal)|1|220|105|54|159|2|6|167|159|167
1002187|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30010|Kinder Aniceto Arce (Temporal)|2|220|107|57|164|0|5|169|164|169
1002197|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30010|Kinder Aniceto Arce (Temporal)|3|220|127|40|167|0|6|173|167|173
1002207|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30010|Kinder Aniceto Arce (Temporal)|4|220|137|40|177|2|2|181|177|181
1002217|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30010|Kinder Aniceto Arce (Temporal)|5|220|108|50|158|1|8|167|158|167
1002227|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30010|Kinder Aniceto Arce (Temporal)|6|220|125|36|161|0|4|165|161|165
1002237|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30010|Kinder Aniceto Arce (Temporal)|7|220|103|58|161|3|3|167|161|167
1002247|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30010|Kinder Aniceto Arce (Temporal)|8|30|18|5|23|0|0|23|23|23
1002257|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|202|Col. Don Bosco|1|220|125|31|156|0|6|162|156|162
1002267|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|202|Col. Don Bosco|2|220|121|44|165|0|5|170|165|170
1002277|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|202|Col. Don Bosco|3|218|127|32|159|0|11|170|159|170
1002287|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|202|Col. Don Bosco|4|220|131|27|158|1|7|166|158|166
1002297|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|202|Col. Don Bosco|5|220|136|26|162|0|10|172|162|172
1002307|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|202|Col. Don Bosco|6|220|126|35|161|0|5|166|161|166
1002317|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|202|Col. Don Bosco|7|220|136|25|161|3|8|172|161|172
1002327|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|202|Col. Don Bosco|8|228|131|34|165|0|5|170|165|170
1002337|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|208|Kinder Municipal|1|27|14|8|22|0|0|22|22|22
1002347|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|229|Colegio Domingo Sabio|1|220|136|49|185|3|7|195|185|195
1002357|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|229|Colegio Domingo Sabio|2|220|148|30|178|1|20|199|178|199
1002367|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|229|Colegio Domingo Sabio|3|220|123|47|170|2|11|183|170|183
1002377|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|229|Colegio Domingo Sabio|4|220|123|50|173|2|5|180|173|180
1002387|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|229|Colegio Domingo Sabio|5|220|125|48|173|2|4|179|173|179
1002397|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|229|Colegio Domingo Sabio|6|220|114|34|148|3|14|165|148|165
1002407|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|229|Colegio Domingo Sabio|7|219|115|39|154|2|10|166|154|166
1002417|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|229|Colegio Domingo Sabio|8|220|132|37|169|0|11|180|169|180
1002427|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|229|Colegio Domingo Sabio|9|220|134|39|173|0|18|191|173|191
1002437|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|229|Colegio Domingo Sabio|10|220|128|31|159|1|8|168|159|168
1002447|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|229|Colegio Domingo Sabio|11|220|135|45|180|0|7|187|180|187
1002457|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|229|Colegio Domingo Sabio|12|65|34|20|54|0|1|55|54|55
1002467|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|515|Liceo María Josefa Mujia|1|219|140|28|168|0|5|173|168|173
1002477|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|515|Liceo María Josefa Mujia|2|220|136|32|168|0|3|171|168|171
1002487|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|515|Liceo María Josefa Mujia|3|219|130|33|163|0|5|168|163|168
1002497|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|515|Liceo María Josefa Mujia|4|219|146|33|179|0|1|180|179|180
1002507|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|515|Liceo María Josefa Mujia|5|220|141|33|174|2|4|180|174|180
1002517|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|515|Liceo María Josefa Mujia|6|220|161|18|179|0|2|181|179|181
1002527|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|515|Liceo María Josefa Mujia|7|219|133|32|165|1|7|173|165|173
1002537|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|515|Liceo María Josefa Mujia|8|219|134|36|170|0|5|175|170|175
1002547|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|515|Liceo María Josefa Mujia|9|84|42|22|64|0|3|67|64|67
1002557|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25033|Unidad Educativa Ruffo|1|220|118|65|183|1|8|192|183|192
1002567|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25033|Unidad Educativa Ruffo|2|220|83|91|174|0|15|189|174|189
1002577|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25033|Unidad Educativa Ruffo|3|220|97|86|183|1|10|194|183|194
1002587|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25033|Unidad Educativa Ruffo|4|220|87|85|172|0|12|184|172|184
1002597|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25033|Unidad Educativa Ruffo|5|220|101|71|172|3|9|184|172|184
1002607|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25033|Unidad Educativa Ruffo|6|219|80|79|159|1|14|174|159|174
1002617|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25526|U.E. Eduardo Abaroa|1|220|116|24|140|2|4|146|140|146
1002627|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25526|U.E. Eduardo Abaroa|2|220|130|29|159|0|8|167|159|167
1002637|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25526|U.E. Eduardo Abaroa|3|220|120|27|147|0|1|148|147|148
1002647|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25526|U.E. Eduardo Abaroa|4|219|119|34|153|1|5|159|153|159
1002657|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25526|U.E. Eduardo Abaroa|5|219|137|26|163|1|5|169|163|169
1002667|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25526|U.E. Eduardo Abaroa|6|220|122|34|156|1|2|159|156|159
1002677|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25526|U.E. Eduardo Abaroa|7|220|129|32|161|1|7|169|161|169
1002687|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25526|U.E. Eduardo Abaroa|8|220|122|39|161|1|2|164|161|164
1002697|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25526|U.E. Eduardo Abaroa|9|220|123|17|140|1|10|151|140|151
1002707|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25526|U.E. Eduardo Abaroa|10|220|113|38|151|1|8|160|151|160
1002717|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25526|U.E. Eduardo Abaroa|11|219|140|30|170|1|5|176|170|176
1002727|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25526|U.E. Eduardo Abaroa|12|220|115|37|152|1|8|161|152|161
1002737|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25526|U.E. Eduardo Abaroa|13|219|129|28|157|1|5|163|157|163
1002747|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25526|U.E. Eduardo Abaroa|14|220|134|42|176|0|2|178|176|178
1002757|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25526|U.E. Eduardo Abaroa|15|220|128|34|162|0|5|167|162|167
1002767|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|25526|U.E. Eduardo Abaroa|16|88|49|7|56|1|2|59|56|59
1002777|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30006|Poligimnasio Max Toledo (Temporal)|1|220|142|31|173|0|3|176|173|176
1002787|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30006|Poligimnasio Max Toledo (Temporal)|2|220|146|38|184|0|4|188|184|188
1002797|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30006|Poligimnasio Max Toledo (Temporal)|3|220|137|32|169|0|12|181|169|181
1002807|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30006|Poligimnasio Max Toledo (Temporal)|4|220|148|29|177|0|4|181|177|181
1002817|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30006|Poligimnasio Max Toledo (Temporal)|5|220|145|37|182|1|5|188|182|188
1002827|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30006|Poligimnasio Max Toledo (Temporal)|6|220|138|32|170|0|5|175|170|175
1002837|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30006|Poligimnasio Max Toledo (Temporal)|7|220|129|30|159|2|4|165|159|165
1002847|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30006|Poligimnasio Max Toledo (Temporal)|8|220|130|39|169|0|9|178|169|178
1002857|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|30006|Poligimnasio Max Toledo (Temporal)|9|193|133|21|154|2|3|159|154|159
1002867|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|204|Col. Sagrado Corazon|1|219|127|28|155|1|5|161|155|161
1002877|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|204|Col. Sagrado Corazon|2|220|127|29|156|2|4|162|156|162
1002887|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|204|Col. Sagrado Corazon|3|218|126|23|149|3|10|162|149|162
1002897|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|204|Col. Sagrado Corazon|4|219|143|19|162|0|10|172|162|172
1002907|GOBERNADOR(A)|32|Bolivia|1|Chuquisaca|1|Oropeza|1|Sucre|2794|Sucre|204|Col. Sagrado Corazon|5|219|136|29|165|1|5|171|165|171
